TownCode,LocationFactor,Land_SquareFeet,Land_PriorTaxYearMarketValueEstimate,Building_SquareFeet,Building_PriorTaxYearMarketValueEstimate,SalePrice,Age,WallMaterial,RoofMaterial,Rooms,Bedrooms,FullBaths,Basement,BasementFinish,CentralHeating,CentralAir,AtticType,HalfBaths,Garage1Size,Garage1Material,Garage1Attachment,Garage1Area,Porch
10,1.8769686659628,18662,51320.0,3896.0,848980.0,770000.0,12,3.0,1.0,10.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,3.0,1.0,1.0,1
10,1.79133059652724,19009,52270.0,3113.0,652170.0,705000.0,12,3.0,1.0,9.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,3.0,1.0,1.0,3
10,1.79768456990483,17861,49110.0,3581.0,709040.0,720000.0,12,3.0,1.0,9.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,Other,3.0,1.0,1.0,3
10,1.74471731521752,9167,25200.0,2393.0,583890.0,525000.0,12,3.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3
10,1.69404074938808,8789,24160.0,2393.0,506870.0,725000.0,12,3.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3
10,1.77649256396005,17047,46870.0,3128.0,721530.0,631000.0,12,3.0,1.0,9.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,3.0,1.0,1.0,3
10,1.44214412286973,79453,218490.0,3557.0,583080.0,690000.0,31,3.0,4.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,Other,2.0,1.0,2.0,3
10,1.31890053649731,61419,168900.0,3966.0,541100.0,765000.0,31,3.0,4.0,9.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
10,1.31038480860494,60112,165300.0,5769.0,814700.0,945000.0,30,3.0,4.0,12.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,2.0,3
10,1.3304496290127,60548,166500.0,5220.0,772040.0,885000.0,29,2.0,4.0,9.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,Other,2.0,1.0,1.0,3
10,1.30448042392732,53578,147330.0,5738.0,772020.0,1480000.0,30,3.0,4.0,Other,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,Other,2.0,1.0,2.0,3
10,1.28936378482143,53578,147330.0,4111.0,734210.0,870000.0,32,2.0,4.0,9.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
10,1.34687144524367,57063,156920.0,4390.0,611090.0,655000.0,31,2.0,4.0,9.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,Other,2.0,1.0,2.0,3
10,1.20550469019937,43560,76230.0,3197.0,516640.0,540000.0,32,2.0,1.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,Other,2.0,1.0,2.0,3
29,0.812268936814324,8698,43490.0,1135.0,197420.0,280000.0,43,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,3
29,0.847672978648171,3334,16670.0,6567.0,463440.0,595000.0,41,2.0,1.0,Other,Other,Other,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
29,0.841667198131296,3417,17080.0,6370.0,447810.0,595000.0,40,2.0,1.0,Other,Other,Other,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
29,0.82871124214049,8784,43920.0,1077.0,188420.0,205830.0,35,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,0.822271281939031,8640,43200.0,1077.0,188820.0,232000.0,35,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,0.824069006421955,9600,48000.0,1150.0,192000.0,262000.0,36,3.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3
29,0.804345803252733,10358,51790.0,1063.0,174680.0,262000.0,40,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,0.796720742810727,12320,61600.0,1068.0,185480.0,261000.0,40,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,0.800565712052356,9750,48750.0,1328.0,220020.0,295000.0,40,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,0.791107497473472,8280,41400.0,1113.0,221670.0,285000.0,40,3.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3
29,0.793429612228142,2654,13270.0,5742.0,392180.0,535000.0,39,2.0,1.0,Other,Other,Other,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
29,0.78357217757352,11400,57000.0,1125.0,173010.0,230000.0,56,2.0,1.0,6.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
29,0.784992007680562,12160,60800.0,1227.0,138300.0,249900.0,51,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,3
29,0.783588602160208,11433,57160.0,1196.0,184840.0,297000.0,48,3.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,3
29,0.780644696278947,13517,67580.0,2045.0,257180.0,280000.0,49,3.0,1.0,8.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3
29,0.774161192796898,10112,50560.0,1100.0,138820.0,241567.0,57,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3
29,0.771455719486939,10350,51750.0,962.0,148840.0,242900.0,55,2.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,3
29,0.804396483509962,10108,50540.0,1151.0,211680.0,249000.0,50,2.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3
29,0.794951459900735,10108,50540.0,1782.0,249920.0,312500.0,51,3.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
29,0.787105862456117,9471,47350.0,1379.0,240670.0,319000.0,40,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,0.785868735279944,9163,45810.0,1501.0,234160.0,292500.0,40,1.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,3
29,0.937780137899596,4377,21880.0,2001.0,293080.0,315000.0,7,3.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3
29,0.833267373596347,2391,11950.0,1704.0,187620.0,225000.0,39,1.0,1.0,8.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3
29,0.830060544032226,5039,25190.0,1708.0,207770.0,229000.0,39,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3
29,0.828833070271582,3347,16730.0,1704.0,216310.0,233000.0,38,1.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3
29,0.832535135989089,2248,11240.0,1376.0,170610.0,217000.0,32,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3
29,0.79549740267434,20000,100000.0,1569.0,164900.0,263000.0,53,2.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,3
29,0.797003591327501,21670,108350.0,2562.0,254660.0,305000.0,43,2.0,1.0,10.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
29,0.782266473292727,21600,108000.0,3416.0,390630.0,255501.0,20,1.0,1.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3
29,0.781481692864931,20000,100000.0,1112.0,139310.0,207000.0,62,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,3
29,0.7836271059772,30075,150370.0,2351.0,226170.0,200000.0,50,3.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3
29,1.03554708050099,21591,70170.0,1408.0,235830.0,295000.0,52,2.0,1.0,6.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
29,0.989110444469575,10080,32760.0,894.0,150810.0,132500.0,65,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3
29,1.00917722173582,11718,38080.0,1521.0,215250.0,277400.0,64,1.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,3
29,1.01054310978604,10200,33150.0,4373.0,559310.0,465000.0,13,2.0,1.0,9.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,Other,2.0,1.0,1.0,3
29,0.990546989497038,9932,32270.0,1005.0,164710.0,145000.0,65,1.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
29,0.989787368546056,9975,32410.0,1604.0,215190.0,193000.0,64,1.0,2.0,6.0,4.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
29,1.00488054742365,12371,40200.0,992.0,157100.0,238000.0,64,1.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
29,0.944805351097485,15004,108770.0,4840.0,568700.0,586500.0,25,2.0,1.0,10.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
29,0.971417467723298,13010,94320.0,4445.0,524950.0,587000.0,19,2.0,4.0,8.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
29,0.951510700212616,12164,88180.0,3452.0,544380.0,570000.0,16,3.0,4.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,3.0,1.0,2.0,3
29,0.956571822084301,10200,73950.0,3809.0,452510.0,500000.0,17,3.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,3.0,1.0,1.0,3
29,0.967157407363488,12778,41520.0,1950.0,280990.0,326500.0,49,3.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3
29,0.979227800733006,11210,36430.0,2118.0,247810.0,325000.0,53,3.0,1.0,8.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,3
29,0.952493628886885,10480,34060.0,2476.0,337730.0,318000.0,13,1.0,1.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,1.0,1.0,1.0,3
29,0.959092825833517,3240,65610.0,1240.0,81240.0,176000.0,47,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3
29,0.953588849145332,1960,39690.0,1240.0,131880.0,190000.0,49,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3
29,0.955820029477219,4625,93650.0,1240.0,59740.0,218000.0,47,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3
29,0.941436598818757,9996,32480.0,2986.0,333240.0,356000.0,31,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3
29,0.941961895231103,2623,53110.0,2008.0,107120.0,345000.0,4,3.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3
29,1.23021271681549,42162,73780.0,2868.0,475710.0,500000.0,35,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,1.0,1.0,2.0,3
29,1.24921702218242,41922,73360.0,3312.0,481230.0,590000.0,31,1.0,4.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3
29,1.2414905141651,41922,73360.0,4080.0,663000.0,550000.0,32,1.0,1.0,8.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,Other,1.0,1.0,1.0,1
29,1.5463293312564,40075,250460.0,3898.0,444370.0,675000.0,28,2.0,3.0,10.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,Other,1.0,1.0,2.0,3
29,1.38673829018856,41077,71880.0,3109.0,431840.0,670000.0,42,3.0,4.0,8.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,Other,2.0,1.0,2.0,3
29,1.36091872742394,60374,105650.0,2139.0,354150.0,400000.0,55,3.0,1.0,8.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3
29,1.38213610849024,80325,140560.0,2297.0,354860.0,310000.0,77,2.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,3
29,1.34603263969704,40973,71700.0,2870.0,462430.0,520000.0,45,1.0,4.0,8.0,5.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,3
29,1.30682446491194,43081,75390.0,3276.0,488930.0,441000.0,40,1.0,1.0,10.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,3
29,1.33909595079356,39422,68980.0,3639.0,509460.0,460000.0,39,3.0,4.0,8.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,2.0,3
29,1.32469149483685,43081,75390.0,2987.0,418180.0,491000.0,39,3.0,1.0,10.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,1.0,1.0,2.0,3
29,1.32221905459386,44649,78130.0,2192.0,313460.0,345000.0,53,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,1.25826040731791,40119,70200.0,2544.0,395640.0,475000.0,54,1.0,1.0,9.0,5.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,1
29,1.26250970934972,40511,70890.0,2353.0,366300.0,357000.0,55,1.0,1.0,10.0,4.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,1.3189096920502,40293,70510.0,2048.0,315390.0,330000.0,54,1.0,1.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,1.29176774499558,42863,75010.0,1969.0,326260.0,404000.0,55,3.0,1.0,6.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3
29,1.74548443905684,30579,76440.0,2874.0,441450.0,515000.0,49,3.0,1.0,9.0,6.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,1.80367174703095,15329,38320.0,2760.0,435250.0,460000.0,51,3.0,1.0,8.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3
29,1.72819434362088,15000,37500.0,3067.0,496290.0,440000.0,51,3.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3
29,1.71144610953398,18848,117800.0,3303.0,575840.0,690000.0,26,3.0,4.0,10.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,2.0,1
29,1.77185477040911,16851,105310.0,4035.0,544690.0,831000.0,27,2.0,4.0,9.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,Other,2.0,1.0,2.0,3
29,1.81285728498759,12334,77080.0,4207.0,692050.0,670000.0,28,2.0,4.0,10.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
29,1.81355942032262,18274,114210.0,2550.0,463790.0,585000.0,28,3.0,4.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
29,1.66481971691035,25819,64540.0,2352.0,332570.0,390000.0,50,2.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1
29,1.61619992042089,20000,50000.0,3787.0,636220.0,748750.0,16,2.0,1.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,Other,2.0,1.0,1.0,3
29,1.51836208225833,35460,88650.0,1321.0,240690.0,507500.0,55,3.0,1.0,6.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,3
29,1.52599847129587,87599,153290.0,5532.0,756710.0,950000.0,36,2.0,4.0,Other,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,3
29,1.43748312375713,112907,197580.0,3028.0,523840.0,440000.0,36,3.0,4.0,10.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
29,1.52416846181594,63510,111140.0,4366.0,756450.0,754000.0,19,3.0,4.0,9.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,Other,2.0,1.0,1.0,3
29,1.3907332607916,62944,110150.0,4682.0,815670.0,620000.0,36,3.0,4.0,10.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,Other,1.0,1.0,1.0,3
29,1.35849568996731,46274,80970.0,3697.0,555230.0,450327.0,41,1.0,1.0,8.0,6.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,3
29,1.33616185347228,44902,78570.0,2660.0,561050.0,642000.0,40,3.0,4.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3
29,1.42851232515345,45520,79660.0,4297.0,661310.0,525000.0,34,3.0,1.0,12.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,Other,2.0,1.0,2.0,3
29,1.38626608361803,50355,88120.0,4505.0,698730.0,700000.0,33,3.0,1.0,9.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,Other,3.0,1.0,2.0,3
29,1.33412616468493,41426,72490.0,2852.0,400990.0,395000.0,35,3.0,1.0,8.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
29,1.13246253488011,17200,94600.0,3250.0,430570.0,408000.0,32,1.0,1.0,9.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3
29,1.28298891332975,27835,48710.0,2692.0,389590.0,425000.0,57,3.0,1.0,8.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3
29,1.27048957626374,44605,55750.0,3284.0,489320.0,407000.0,63,3.0,1.0,12.0,6.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,3
29,1.29444905687288,58296,102010.0,3605.0,565400.0,675000.0,37,1.0,1.0,9.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,1.0,1.0,2.0,3
29,1.18512062164977,96093,120110.0,4152.0,582940.0,710000.0,57,2.0,1.0,Other,5.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,2.0,3
29,1.14767533599945,3099,17040.0,1909.0,229780.0,261000.0,19,3.0,1.0,7.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3
29,1.13718409324372,2662,14640.0,1802.0,218350.0,265000.0,19,1.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,1.13809149448654,2662,14640.0,1876.0,228870.0,274000.0,19,3.0,1.0,7.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3
29,1.13438501850782,10893,59910.0,2896.0,387590.0,465000.0,12,1.0,1.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,3
29,1.07848245028943,10085,32770.0,3334.0,457420.0,473000.0,7,3.0,1.0,10.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
29,0.97908416242348,9668,31420.0,3782.0,488200.0,314000.0,19,1.0,1.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3
29,0.967134705086203,9857,32030.0,3711.0,417970.0,484000.0,19,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,0.966399376394051,12546,84680.0,3199.0,565010.0,543750.0,27,3.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3
29,0.994469544814729,1179,23870.0,1155.0,118970.0,140000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.992011038572987,1179,23870.0,1155.0,118970.0,198000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.993954403923596,1179,23870.0,1155.0,118970.0,187000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.997680863498097,1179,23870.0,1155.0,118970.0,190000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.997200630454917,1179,23870.0,1155.0,118970.0,192000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.993267256594518,1179,23870.0,1155.0,118970.0,201000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.989723978466014,1179,23870.0,1155.0,118970.0,174900.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.990013270646885,1179,23870.0,1155.0,118970.0,185000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.987198253483926,1179,23870.0,1155.0,118970.0,190000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.986940426847114,1179,23870.0,1155.0,118970.0,178000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.986178803819834,1179,23870.0,1155.0,118970.0,176000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.987695997576297,1179,23870.0,1155.0,118970.0,190000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.984353318077993,1179,23870.0,1155.0,118970.0,165000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.983617423552992,1179,23870.0,1155.0,118970.0,150000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.986990202351211,1179,23870.0,1155.0,118970.0,190000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.985547222257321,1179,23870.0,1155.0,118970.0,184000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.984738528263395,1179,23870.0,1155.0,118970.0,197500.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.979353348505773,1179,23870.0,1155.0,118970.0,185000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.975740804552454,1179,23870.0,1155.0,118970.0,182000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.978003934323489,1179,23870.0,1155.0,118970.0,182000.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.974568303594837,1179,23870.0,1155.0,118970.0,201500.0,34,1.0,1.0,5.0,Other,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3
29,0.961329160435084,9277,62610.0,2930.0,452690.0,510000.0,27,1.0,1.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3
29,0.958898496479747,9375,63280.0,3065.0,396720.0,495000.0,27,3.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,3
29,1.08012003840303,12069,39220.0,2763.0,338740.0,495000.0,16,1.0,1.0,7.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,3
29,1.0132980727683,9096,29560.0,2558.0,343540.0,401000.0,19,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,1.06147736179311,9017,29300.0,1032.0,139420.0,240000.0,56,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,3
29,1.06890343097036,12209,39670.0,3197.0,469920.0,511000.0,19,3.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,Other,2.0,1.0,1.0,3
29,1.05973158730709,9180,29830.0,3658.0,513470.0,530000.0,13,2.0,1.0,8.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3
29,1.09362420474523,68128,221410.0,2018.0,207650.0,420000.0,53,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3
29,1.08958035476364,10068,55370.0,2385.0,358940.0,475000.0,21,3.0,1.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3
29,1.10787363832423,2155,11850.0,1972.0,243120.0,300000.0,23,3.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3
